FID	IID	pheno_3	pheno_4	pheno_5	pheno_6	pheno_7	pheno_8	pheno_9	pheno_11	pheno_12	pheno_13	pheno_14	pheno_15	pheno_16	pheno_17	pheno_18	pheno_20	pheno_21	pheno_23	pheno_24	pheno_25	pheno_26	pheno_27	pheno_29	pheno_30	pheno_33	pheno_34	pheno_35	pheno_36	pheno_39	pheno_40	pheno_41	pheno_42	pheno_43	pheno_45	pheno_47	pheno_48	pheno_49	pheno_54	pheno_55	pheno_56	pheno_59	pheno_60	pheno_61	pheno_62	pheno_63	pheno_64	pheno_65	pheno_66	pheno_70	pheno_72
5068	5068	125.245753059211	NA	124.05124402793	128.973985243008	129.651496583326	128.945042630778	NA	122.477362206835	124.099969407078	132.195039745136	128.529847555189	127.702360866358	125.15010202841	125.257144938401	127.794424782644	125.561172631237	124.877404519965	124.732092639603	NA	129.703056461519	127.818492144873	122.170686237165	121.130878200438	127.219852542442	124.020773495022	121.996967634347	132.240556292224	125.969524501059	130.132249658916	126.439530067282	123.399520255547	127.924566414959	125.16582557626	124.869235691327	125.769813618764	131.197122706762	125.568122120496	123.780697579869	129.544043881792	NA	NA	129.214507317707	128.947345692162	121.331553626093	NA	125.135035185852	123.576807946224	130.419828055772	125.75200462335	123.29150588092
5069	5069	112.372947002478	118.976968430263	108.030671908472	113.527694059215	NA	113.913951068531	117.700121505787	114.087654652313	NA	115.362836364722	120.078383123178	NA	109.975985325927	115.848774349312	116.998990420645	120.182382219927	117.143003174755	NA	NA	115.036549003974	115.520669956405	115.844894965932	113.585489422125	111.416786835955	111.340045030555	NA	117.665061307675	116.097089192454	117.711367205533	112.700071963298	113.61688905127	109.761760234176	113.237858383363	119.028469627034	117.465867606172	118.366951060279	118.222930410757	115.590884178801	121.790461844227	115.315371540782	119.828525805899	115.942495200447	109.284534295154	NA	NA	113.748346592292	120.266099839287	112.894695474292	115.197364917761	121.540304274604
5070	5070	124.506141811214	128.33647258457	123.205377288301	130.849905353451	124.878733522832	130.97949473953	122.178012600428	122.337728143361	129.573279791507	124.495212975186	125.434156843022	126.74438900429	122.516458962269	128.088777620762	124.230906418464	NA	NA	119.009349348108	127.264541258472	131.706876309551	NA	122.217551376291	NA	127.921721247428	122.091334126553	117.72830922282	124.852326057378	132.523423058738	128.989136756613	124.071437885871	128.627678234139	127.035104173229	NA	128.920343304661	NA	131.120572611296	123.922251931244	124.230358803491	122.647261947343	124.606936661464	120.832955826929	127.167167574659	126.358588697804	122.964887319993	125.281265595304	NA	128.15204828563	127.261857461971	125.528047585048	127.641079070565
5072	5072	117.31334333834	NA	114.048349592066	117.021335071426	115.258996824404	110.972375060783	113.08941174828	114.051351635306	109.38601188011	110.326051874622	121.097445279748	117.025716234514	NA	115.590129813047	117.953255807079	NA	113.230067608767	114.764656475702	117.544265886847	115.919292383172	NA	118.939626234826	116.767433341099	109.443261847302	109.820315192686	114.361249201445	111.961308492121	NA	111.449946405762	120.337117540907	110.942331349074	112.371187813602	118.709273264914	125.607078152767	110.943686115008	119.06494746235	114.036201056693	NA	113.02485314072	NA	116.886577557962	115.081405534164	118.933949851045	119.113718509338	NA	119.470696556452	118.173097628781	117.716580399304	116.319315948386	119.80928159919
5075	5075	119.550794062901	112.547900390428	118.319394690573	121.809012313113	116.497410194317	118.084266607724	115.75936065249	123.045047166868	114.508720095515	116.50935543256	116.16365609487	117.368660860324	117.182853881832	119.51355596891	120.216638481135	114.379671471291	119.275533095406	110.617167355864	114.805482697815	114.269566785252	118.17834097179	121.694310215711	115.740767995021	123.805575679632	119.706859448228	115.17340046711	112.101600753065	115.120458729083	113.703164326048	116.720750345507	121.343502184528	118.22619621135	124.995230640013	NA	117.165347127371	NA	117.488865615318	113.642303272216	119.601284710827	120.693064846965	120.574254983049	118.69906422051	116.680028295953	115.922599036417	116.02600533734	118.255110337374	118.361414371221	113.986297376517	NA	114.871051591855
5076	5076	117.304145538171	NA	NA	118.494244876915	115.44756773802	125.72918460345	118.78934690658	118.201631429051	NA	113.597730659415	119.73896407	122.844384834566	110.213191491345	115.399517004302	117.392045191511	NA	114.838087078344	121.840130170262	117.369916222339	116.611351345743	115.509978017589	NA	114.659000543033	122.232642609892	117.554260609231	117.945370714443	115.586557843388	116.167959001753	115.832379111727	114.318477444551	125.239160817824	115.143915095936	119.667070287065	122.898597563317	110.697258929916	115.740865665839	120.580681072937	121.60823608983	121.69898542224	121.534187375495	117.90635599889	121.235197347946	120.870336623783	112.436152792194	114.608961706418	112.549024409473	112.669855536688	113.942220156141	118.291899072608	114.749067061002
5077	5077	114.640005458076	116.471826110691	115.943222267263	116.207976478775	123.326517501267	119.127116332037	126.127107831309	117.083579427785	NA	118.136182727922	114.836537921229	118.420398585706	118.60151483103	121.887413079	117.285596013395	114.922324951939	119.430617683011	119.067853330152	112.764471354615	124.915494951566	118.560000329796	121.234414008116	110.547338943888	116.0394221398	118.629266397045	117.381439224809	114.17416599764	NA	115.182920460096	121.100070681332	113.710178092746	121.019191416629	112.605355660994	NA	122.915774118986	113.979980395264	NA	NA	114.22248169964	119.68077670896	118.123143793488	117.365920191981	118.491095163173	NA	121.908824533337	121.434344164135	NA	NA	117.818845107284	120.58654494143
5078	5078	113.685754067234	116.609389905201	117.479717502668	115.546054062746	120.96433463187	116.097746134786	113.630097085722	118.909003304319	116.717295913576	119.115513609983	118.178794393912	117.170284932557	122.865225938295	111.798636898684	117.71391762309	113.182973071343	115.794076606103	115.258043097758	NA	NA	111.190858983622	NA	113.599292769749	117.879729844405	114.581426662732	NA	115.146893783066	115.254880596611	114.335093974634	118.219068723795	NA	118.177839897991	111.370633428196	NA	116.888979845203	109.222760419005	123.033464231577	115.154339826242	117.261351394626	117.895875434217	NA	121.096538936794	119.738568165123	114.536594507	NA	120.310126685571	121.378217531733	117.883580982156	NA	117.235980667257
5080	5080	122.865738616537	121.19191857943	NA	119.548677341393	119.696129215456	116.837353128281	123.751441843647	117.979943620249	NA	123.775134103064	125.134880417064	125.141709396806	118.113726354196	125.990749694577	125.936485735315	119.783167708762	125.605706439423	121.771876679208	125.158109338493	124.365345220029	122.571161708477	120.185126984662	122.29236872058	123.870727822091	124.412629082379	123.039848375981	NA	118.633572404673	118.43225180061	122.399626889825	119.319439207267	NA	125.539317125752	122.073062944898	123.490117960886	122.619037730053	126.912601649069	120.804478941013	NA	NA	117.330450087082	121.390436972696	124.675859915619	124.30784054069	118.610675825037	NA	124.638743432954	127.917465410607	122.916077319133	125.155880166117
5081	5081	103.716276462064	111.208806061826	116.848405363956	115.007407844905	113.256311162611	106.354065521258	113.062802097723	110.393285937655	113.741326846659	110.797236113706	110.682006627434	NA	109.748534215296	108.271344480672	113.493421968225	116.002975022193	112.219319294405	NA	114.988869601591	108.52552948029	112.389315336154	115.356910490272	114.276944048349	110.933969772124	108.72915665457	115.676412108519	NA	108.415518365344	116.457368723946	107.30149029236	110.997482747728	112.747521890667	108.901711634752	NA	110.014810566388	112.776130963805	112.110798016932	111.807963454426	108.393518189469	113.030860668509	107.742020826927	110.799627087899	107.709804479937	107.691075209724	110.606091201463	113.603774178651	109.596380736677	NA	112.575884848189	107.211784970563
5082	5082	NA	120.844386152363	119.247747237554	123.833143067809	123.58572326476	118.012514178447	125.059620411572	127.450990707895	125.422712622384	126.575544354102	118.120140994724	118.966006521878	121.805922735677	119.963745673369	120.617335418602	NA	NA	121.096355424684	124.165921111868	121.122340612053	NA	122.976547971206	120.841495563479	122.616271119767	125.677148312922	126.164687438241	119.736334264009	119.68578693254	124.009097082291	121.297207463691	122.52691150117	126.8363001243	122.564814757269	NA	118.612410723263	124.572750145696	117.040882315819	119.662661105451	120.335894072361	120.683983399749	120.857001988238	121.522381910871	115.461047909521	NA	117.705117928806	122.519377363034	NA	125.455745018651	NA	120.142296053964
5083	5083	118.090175616167	119.772491083411	122.128315298297	110.169468495151	118.885771736873	117.341296457248	113.540577223326	117.338961296248	NA	116.483849815326	116.11667067542	118.591644394679	116.697924747516	119.2582669411	119.949548685021	NA	122.529701960772	119.92883758742	117.862340483353	118.314227886189	114.774543947549	116.257533447444	NA	112.881406213658	119.271511710863	117.117906581555	NA	115.005596449563	118.648810849419	118.6368987416	116.328676028414	117.53319478121	117.988084998369	112.428015546188	117.887431510091	120.248229433831	120.817854757724	118.592101643344	115.95172516282	113.811065390049	118.773426155481	NA	113.629523301115	117.794813096844	NA	120.679447166481	116.413625731843	116.066491389286	NA	114.207043696944
5084	5084	130.409847721083	130.031684365927	129.287878464216	NA	125.608546537891	129.27487419612	NA	126.817138695257	130.827629436348	126.806726422257	127.527640063737	122.463889071072	126.185147049369	125.187418920721	121.974662468534	132.404196066316	123.887098188518	122.360591014838	126.702009859579	130.549950591876	130.820653778123	125.263538706141	126.025021792848	130.363486710186	NA	132.078840584519	126.264203761272	120.833815086101	127.268854325638	131.235384840061	128.797217231511	125.506890161533	119.653384056453	124.323564178178	126.276305263845	NA	125.07781789253	121.356671637409	128.851746290826	NA	NA	132.272275967324	130.386866357191	128.423773972699	128.568255801292	128.394168193433	127.55910513612	128.060599486365	NA	127.500021853341
5087	5087	NA	114.819364328405	116.980027618527	119.793886787059	127.286087645494	120.725697768719	123.58224736394	118.486879606302	121.643871841859	122.264784731932	119.639473055967	121.441153450602	123.787904676008	124.151845910964	123.29266420686	119.836689509818	117.695534784335	121.692576975775	119.612853985929	121.07537135627	122.804458602227	118.414599153776	118.64319266559	122.585670466249	123.766173166945	121.859752343192	NA	119.966874603614	123.625190549237	120.660184008091	120.723304313155	NA	118.787645282102	116.722269171253	122.19426490475	NA	119.080910190195	123.21771921271	NA	121.970257915686	120.500623293114	118.54683017135	NA	NA	122.354482949266	114.921563484578	125.769674547639	124.721427403379	115.850177123326	114.278501606609
5095	5095	112.149178054901	110.095502102537	NA	108.298407214586	101.608826730516	109.728342477245	104.063381997966	107.712651352631	101.550151021422	110.003344804161	106.444544627335	NA	101.6233359967	105.507064052491	103.21591507616	104.048969356195	107.339662393665	NA	107.653476039999	108.477133694571	106.865063799613	110.44840710675	107.335661155147	108.672422137973	103.606844704335	NA	102.285741284613	NA	112.900059342828	110.818332084585	106.151265695774	110.027370964276	104.373193339924	110.034307693571	107.304245562522	109.375880127399	112.474103296856	111.916275058102	106.198488970717	102.931955950408	114.973892989874	107.652192372028	NA	112.236826083735	109.84048903631	101.589806805114	102.546347767096	109.37343102848	102.893811663692	109.721944774761
5096	5096	130.54531394196	134.622826477076	NA	124.740006043458	125.873966344464	125.078149402798	133.262733611773	128.252740125532	NA	126.237634229869	129.19452497949	129.335735404485	125.225184983672	125.908474333826	129.973153868595	128.588062288468	132.035159054751	127.364344743078	130.954853887613	130.79869638838	136.546292368911	NA	128.296538847224	130.880638938196	127.389269859191	132.816920934241	127.444665517047	132.268563617275	131.496665709776	133.39507741706	NA	128.960654099566	NA	122.467532341814	126.605320576579	132.038874330673	135.124680533727	131.52335704116	130.390201144084	133.892839832613	138.426485089943	131.853137712872	131.943347637698	129.298378504763	133.154816076435	129.477114876046	123.060571756853	NA	124.85438849142	NA
5097	5097	114.756668159501	115.334101215109	113.382512379677	112.093209781992	NA	112.500257218775	114.802175953073	113.094930769994	118.392100361326	106.748899079904	113.475809745917	107.37309016272	109.294734321691	113.572709657932	113.06142660089	106.064841442219	112.468750114001	107.632530626207	115.906150998923	111.034052317377	105.24121955973	117.185224455057	109.467834414616	112.112423918659	NA	116.612436528478	108.106691612096	113.634868596846	112.291959309653	113.892364853946	NA	109.49682117565	117.966393451731	NA	117.036639554724	111.05658466031	111.91218086337	111.053373883001	115.310351433774	106.789146753705	111.702389800483	110.000327282124	116.697640881575	114.017396505837	111.175770833547	NA	114.388342857306	108.030900692289	109.035660101506	107.837827208759
5099	5099	114.760503316023	110.475123670366	123.941688878192	119.437978615039	115.909586576591	118.795506313085	115.914655259555	122.878426009753	120.901058647008	118.717854443609	116.123334510552	117.718774958958	118.835773976576	117.870622481557	117.81126972236	122.228256031713	123.480839096514	116.44909581235	NA	NA	NA	117.863855242549	120.963411769315	115.583829966206	116.105297855555	113.145109753938	119.442844594709	126.388045448496	116.092864137447	118.484668739657	117.313339750821	118.587200918562	118.224018584973	115.080513341148	120.392401233928	118.420572827073	NA	113.388000893756	121.790349223498	114.810594412075	NA	121.305619886806	120.277179977985	115.925540453043	NA	115.85363100252	122.847915883623	117.578390922962	117.138877236871	116.253891439291
5100	5100	NA	126.801623926765	NA	124.187501187985	126.491458461542	129.552101328191	NA	NA	130.881770209646	125.66820278869	123.788266182937	NA	126.07570059629	123.405202865128	123.519333003348	128.56737647441	125.512506241573	NA	NA	NA	124.131318362833	NA	129.862654334303	129.621024112369	124.89855516036	127.190158650493	124.575598916683	129.000416020941	127.032857935254	124.676364563587	127.67466730034	NA	126.184896009634	128.372109049343	132.041335206289	127.863616180943	127.685523514927	125.353772380372	127.201298315524	122.388810454609	NA	125.661253014981	128.892389246783	127.379861247899	121.339936223436	124.365981221079	130.462324958807	122.645977178591	130.292906820746	130.476300501245
